#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
GATA4	KDR	9606.ENSP00000334458	9606.ENSP00000263923	0	0	0	0	0.062	0	0	0.711	0.717
GATA4	STAT3	9606.ENSP00000334458	9606.ENSP00000264657	0	0	0	0	0	0	0	0.581	0.581
GATA4	TP53	9606.ENSP00000334458	9606.ENSP00000269305	0	0	0	0	0	0	0	0.569	0.569
GATA4	GSK3B	9606.ENSP00000334458	9606.ENSP00000324806	0	0	0	0	0	0.164	0	0.415	0.490
GATA4	MAP3K7	9606.ENSP00000334458	9606.ENSP00000358335	0	0	0	0	0	0.139	0.900	0.100	0.915
GATA4	SQSTM1	9606.ENSP00000334458	9606.ENSP00000374455	0	0	0	0	0.065	0.063	0.800	0.751	0.950
GBA	NPC1	9606.ENSP00000314508	9606.ENSP00000269228	0	0	0	0	0.065	0	0	0.512	0.525
GBA	TP53	9606.ENSP00000314508	9606.ENSP00000269305	0	0	0	0	0	0	0.300	0.438	0.589
GBA	UCHL1	9606.ENSP00000314508	9606.ENSP00000284440	0	0	0	0	0	0	0	0.484	0.484
GBA	LRRK2	9606.ENSP00000314508	9606.ENSP00000298910	0	0	0	0	0	0	0	0.865	0.865
GBA	VPS35	9606.ENSP00000314508	9606.ENSP00000299138	0	0	0	0	0.062	0	0	0.669	0.677
GBA	PSEN1	9606.ENSP00000314508	9606.ENSP00000326366	0	0	0	0	0.067	0	0	0.386	0.403
GBA	RAB39B	9606.ENSP00000314508	9606.ENSP00000358466	0	0	0	0	0	0.079	0	0.390	0.414
GBA	HSP90AA1	9606.ENSP00000314508	9606.ENSP00000335153	0	0	0	0	0	0.270	0	0.281	0.453
GBA	LAMP2	9606.ENSP00000314508	9606.ENSP00000408411	0	0	0	0	0.062	0.078	0	0.422	0.457
GBA	PINK1	9606.ENSP00000314508	9606.ENSP00000364204	0	0	0	0	0	0	0	0.733	0.733
GBA	PARK7	9606.ENSP00000314508	9606.ENSP00000418770	0	0	0	0	0.063	0	0	0.730	0.737
GBA	PARK2	9606.ENSP00000314508	9606.ENSP00000355865	0	0	0	0	0	0.270	0	0.814	0.859
GBA	SNCA	9606.ENSP00000314508	9606.ENSP00000338345	0	0	0	0	0	0.496	0	0.897	0.946
GBA	PSAP	9606.ENSP00000314508	9606.ENSP00000378394	0	0	0	0	0.087	0.453	0.800	0.625	0.957
GOLGA2	TSG101	9606.ENSP00000416097	9606.ENSP00000251968	0	0	0	0	0	0	0	0.556	0.556
GOLGA2	LRRK2	9606.ENSP00000416097	9606.ENSP00000298910	0	0	0	0	0.062	0.494	0	0.141	0.556
GOLGA2	VPS35	9606.ENSP00000416097	9606.ENSP00000299138	0	0	0	0	0.062	0	0	0.400	0.413
GOLGA2	STK11	9606.ENSP00000416097	9606.ENSP00000324856	0	0	0	0	0.053	0	0	0.722	0.725
GOLGA2	TOMM20	9606.ENSP00000416097	9606.ENSP00000355566	0	0	0	0	0	0	0	0.478	0.478
GOLGA2	VTI1A	9606.ENSP00000416097	9606.ENSP00000376792	0	0	0	0	0.077	0	0	0.503	0.522
GOLGA2	RAB1A	9606.ENSP00000416097	9606.ENSP00000387286	0	0	0	0	0	0.870	0.900	0.913	0.998
GOLGA2	LAMP2	9606.ENSP00000416097	9606.ENSP00000408411	0	0	0	0	0	0	0	0.565	0.565
GOPC	TM9SF1	9606.ENSP00000357484	9606.ENSP00000261789	0	0	0	0	0.063	0	0	0.483	0.495
GOPC	PIK3C3	9606.ENSP00000357484	9606.ENSP00000262039	0	0	0	0	0.062	0.061	0	0.534	0.553
GOPC	MAP1LC3A	9606.ENSP00000357484	9606.ENSP00000363970	0	0	0	0	0	0	0	0.408	0.408
GPSM1	STK11	9606.ENSP00000392828	9606.ENSP00000324856	0	0	0	0	0.083	0.177	0	0.662	0.723
GPSM1	RGS19	9606.ENSP00000392828	9606.ENSP00000378483	0	0	0	0	0	0.076	0	0.559	0.575
GSK3B	KEAP1	9606.ENSP00000324806	9606.ENSP00000171111	0	0	0	0	0.065	0	0	0.489	0.502
GSK3B	SIRT1	9606.ENSP00000324806	9606.ENSP00000212015	0	0	0	0	0	0	0	0.516	0.516
GSK3B	HMOX1	9606.ENSP00000324806	9606.ENSP00000216117	0	0	0	0	0	0.056	0	0.460	0.468
GSK3B	HGF	9606.ENSP00000324806	9606.ENSP00000222390	0	0	0	0	0.062	0.056	0	0.417	0.438
GSK3B	IL4	9606.ENSP00000324806	9606.ENSP00000231449	0	0	0	0	0	0	0	0.448	0.448
GSK3B	RHEB	9606.ENSP00000324806	9606.ENSP00000262187	0	0	0	0	0.048	0.140	0	0.409	0.474
GSK3B	PIK3CA	9606.ENSP00000324806	9606.ENSP00000263967	0	0	0	0	0.064	0.104	0	0.496	0.541
GSK3B	STAT3	9606.ENSP00000324806	9606.ENSP00000264657	0	0	0	0	0.062	0.140	0	0.702	0.739
GSK3B	TP53	9606.ENSP00000324806	9606.ENSP00000269305	0	0	0	0	0	0.866	0.900	0.973	0.999
GSK3B	TSC1	9606.ENSP00000324806	9606.ENSP00000298552	0	0	0	0	0.061	0.298	0.900	0.507	0.963
GSK3B	LRRK2	9606.ENSP00000324806	9606.ENSP00000298910	0	0	0	0.563	0.062	0.532	0.720	0.441	0.890
GSK3B	PRKACA	9606.ENSP00000324806	9606.ENSP00000309591	0	0	0.251	0.625	0.079	0.721	0.800	0.276	0.953
GSK3B	LEP	9606.ENSP00000324806	9606.ENSP00000312652	0	0	0	0	0	0	0	0.431	0.431
GSK3B	MET	9606.ENSP00000324806	9606.ENSP00000317272	0	0	0	0	0	0.135	0	0.375	0.436
GSK3B	MAP1LC3A	9606.ENSP00000324806	9606.ENSP00000363970	0	0	0	0	0.076	0.103	0	0.345	0.409
GSK3B	IL10	9606.ENSP00000324806	9606.ENSP00000412237	0	0	0	0	0	0.060	0	0.419	0.431
GSK3B	NHLRC1	9606.ENSP00000324806	9606.ENSP00000345464	0	0	0	0	0	0.072	0	0.437	0.455
GSK3B	PTK2	9606.ENSP00000324806	9606.ENSP00000341189	0	0	0	0.569	0	0.298	0	0.543	0.456
GSK3B	PRKAA1	9606.ENSP00000324806	9606.ENSP00000346148	0	0	0.203	0.580	0.199	0.203	0	0.398	0.478
GSK3B	PRKAA2	9606.ENSP00000324806	9606.ENSP00000360290	0	0	0.227	0.580	0.184	0.203	0	0.413	0.478
GSK3B	TBK1	9606.ENSP00000324806	9606.ENSP00000329967	0	0	0	0.582	0	0.270	0	0.729	0.489
GSK3B	STK11	9606.ENSP00000324806	9606.ENSP00000324856	0	0	0	0.598	0.095	0.370	0	0.477	0.514
GSK3B	NBR1	9606.ENSP00000324806	9606.ENSP00000411250	0	0	0	0	0	0.501	0	0.138	0.552
GSK3B	HIF1A	9606.ENSP00000324806	9606.ENSP00000437955	0	0	0	0	0	0.070	0	0.543	0.557
GSK3B	SRC	9606.ENSP00000324806	9606.ENSP00000362680	0	0	0	0	0	0.077	0	0.586	0.601
GSK3B	MCL1	9606.ENSP00000324806	9606.ENSP00000358022	0	0	0	0	0	0.476	0	0.447	0.698
GSK3B	SNCA	9606.ENSP00000324806	9606.ENSP00000338345	0	0	0	0	0.062	0.334	0	0.591	0.722
GSK3B	MTOR	9606.ENSP00000324806	9606.ENSP00000354558	0	0	0	0	0.062	0.108	0	0.827	0.843
GSK3B	HSP90AA1	9606.ENSP00000324806	9606.ENSP00000335153	0	0	0	0	0	0.640	0	0.613	0.855
GSK3B	PSEN1	9606.ENSP00000324806	9606.ENSP00000326366	0	0	0	0	0.089	0.790	0.800	0.832	0.992
HAP1	ITPR1	9606.ENSP00000334002	9606.ENSP00000306253	0	0	0	0	0	0.230	0	0.675	0.739
HAP1	HGS	9606.ENSP00000334002	9606.ENSP00000331201	0	0	0	0	0	0.371	0	0.451	0.641
HAP1	PINK1	9606.ENSP00000334002	9606.ENSP00000364204	0	0	0	0	0.062	0.140	0	0.316	0.400
HGF	HMOX1	9606.ENSP00000222390	9606.ENSP00000216117	0	0	0	0	0	0	0	0.451	0.451
HGF	LEP	9606.ENSP00000222390	9606.ENSP00000312652	0	0	0	0	0	0	0	0.517	0.517
HGF	IL4	9606.ENSP00000222390	9606.ENSP00000231449	0	0	0	0	0.065	0	0	0.509	0.521
HGF	MTOR	9606.ENSP00000222390	9606.ENSP00000354558	0	0	0	0	0	0	0	0.522	0.522
HGF	IFNG	9606.ENSP00000222390	9606.ENSP00000229135	0	0	0	0	0	0	0	0.522	0.522
HGF	TP53	9606.ENSP00000222390	9606.ENSP00000269305	0	0	0	0	0	0	0	0.580	0.580
HGF	HIF1A	9606.ENSP00000222390	9606.ENSP00000437955	0	0	0	0	0	0	0	0.608	0.608
HGF	IL3	9606.ENSP00000222390	9606.ENSP00000296870	0	0	0	0	0	0	0	0.620	0.620
HGF	STAM2	9606.ENSP00000222390	9606.ENSP00000263904	0	0	0	0	0	0	0.600	0.187	0.660
HGF	PTK2	9606.ENSP00000222390	9606.ENSP00000341189	0	0	0	0	0.062	0	0.500	0.493	0.741
HGF	STAT3	9606.ENSP00000222390	9606.ENSP00000264657	0	0	0	0	0	0	0.600	0.666	0.861
HGF	KDR	9606.ENSP00000222390	9606.ENSP00000263923	0	0	0	0	0.062	0	0.600	0.693	0.875
HGF	HGS	9606.ENSP00000222390	9606.ENSP00000331201	0	0	0	0	0	0	0.900	0.185	0.915
HGF	MAPK8	9606.ENSP00000222390	9606.ENSP00000378974	0	0	0	0	0	0	0.900	0.292	0.926
HGF	PIK3CA	9606.ENSP00000222390	9606.ENSP00000263967	0	0	0	0	0	0	0.900	0.407	0.938
HGF	SRC	9606.ENSP00000222390	9606.ENSP00000362680	0	0	0	0	0	0.056	0.900	0.643	0.963
HGF	IL10	9606.ENSP00000222390	9606.ENSP00000412237	0	0	0	0	0	0	0.900	0.666	0.965
HGF	MET	9606.ENSP00000222390	9606.ENSP00000317272	0	0	0	0	0.062	0.980	0.900	0.991	0.999
HGS	VPS18	9606.ENSP00000331201	9606.ENSP00000220509	0	0	0	0	0.065	0	0	0.529	0.541
HGS	TSG101	9606.ENSP00000331201	9606.ENSP00000251968	0	0	0	0	0.079	0.992	0.900	0.994	0.999
HGS	VPS4A	9606.ENSP00000331201	9606.ENSP00000254950	0	0	0	0	0.064	0.281	0.900	0.734	0.979
HGS	PIK3C3	9606.ENSP00000331201	9606.ENSP00000262039	0	0	0	0	0.069	0.061	0	0.751	0.763
HGS	STAM2	9606.ENSP00000331201	9606.ENSP00000263904	0	0	0	0.590	0.185	0.971	0.800	0.836	0.996
HGS	TCIRG1	9606.ENSP00000331201	9606.ENSP00000265686	0	0	0	0	0.094	0.056	0	0.510	0.545
HGS	VPS35	9606.ENSP00000331201	9606.ENSP00000299138	0	0	0	0	0.073	0.354	0	0.796	0.867
HGS	VPS37C	9606.ENSP00000331201	9606.ENSP00000301765	0	0	0	0	0.108	0.306	0.900	0.324	0.952
HGS	MET	9606.ENSP00000331201	9606.ENSP00000317272	0	0	0	0	0.078	0.501	0.900	0.209	0.958
HGS	VPS37A	9606.ENSP00000331201	9606.ENSP00000318629	0	0	0	0	0.055	0.226	0.900	0.456	0.954
HGS	VPS37D	9606.ENSP00000331201	9606.ENSP00000320416	0	0	0	0	0	0.226	0.900	0.216	0.934
HGS	ULK1	9606.ENSP00000331201	9606.ENSP00000324560	0	0	0	0	0.109	0	0	0.382	0.426
HGS	UBQLN4	9606.ENSP00000331201	9606.ENSP00000357292	0	0	0	0	0.070	0.314	0	0.284	0.504
HGS	NEDD4	9606.ENSP00000331201	9606.ENSP00000424827	0	0	0	0	0.062	0.706	0	0.681	0.904
HGS	SRC	9606.ENSP00000331201	9606.ENSP00000362680	0	0	0	0	0.062	0.112	0.900	0.295	0.933
HIF1A	KEAP1	9606.ENSP00000437955	9606.ENSP00000171111	0	0	0	0	0.049	0	0	0.569	0.572
HIF1A	SIRT1	9606.ENSP00000437955	9606.ENSP00000212015	0	0	0	0	0.077	0.486	0	0.903	0.950
HIF1A	XBP1	9606.ENSP00000437955	9606.ENSP00000216037	0	0	0	0	0.062	0.270	0	0.988	0.992
HIF1A	HMOX1	9606.ENSP00000437955	9606.ENSP00000216117	0	0	0	0	0	0	0	0.697	0.697
HIF1A	STUB1	9606.ENSP00000437955	9606.ENSP00000219548	0	0	0	0	0	0.486	0	0.647	0.810
HIF1A	NAMPT	9606.ENSP00000437955	9606.ENSP00000222553	0	0	0	0	0.158	0	0	0.407	0.479
HIF1A	IFNG	9606.ENSP00000437955	9606.ENSP00000229135	0	0	0	0	0	0	0	0.524	0.524
HIF1A	IL4	9606.ENSP00000437955	9606.ENSP00000231449	0	0	0	0	0	0	0	0.522	0.522
HIF1A	HSPB1	9606.ENSP00000437955	9606.ENSP00000248553	0	0	0	0	0	0	0	0.462	0.462
HIF1A	SIRT2	9606.ENSP00000437955	9606.ENSP00000249396	0	0	0	0	0	0.270	0	0.566	0.669
HIF1A	SESN2	9606.ENSP00000437955	9606.ENSP00000253063	0	0	0	0	0	0	0	0.606	0.606
HIF1A	RHEB	9606.ENSP00000437955	9606.ENSP00000262187	0	0	0	0	0	0	0	0.597	0.597
HIF1A	KDR	9606.ENSP00000437955	9606.ENSP00000263923	0	0	0	0	0.062	0	0	0.767	0.772
HIF1A	PIK3CA	9606.ENSP00000437955	9606.ENSP00000263967	0	0	0	0	0.063	0.073	0	0.585	0.609
HIF1A	STAT3	9606.ENSP00000437955	9606.ENSP00000264657	0	0	0	0	0.062	0.839	0.900	0.968	0.999
HIF1A	MAP1LC3B	9606.ENSP00000437955	9606.ENSP00000268607	0	0	0	0	0	0	0	0.481	0.481
HIF1A	TP53	9606.ENSP00000437955	9606.ENSP00000269305	0	0	0	0	0	0.870	0.900	0.989	0.999
HIF1A	TSC1	9606.ENSP00000437955	9606.ENSP00000298552	0	0	0	0	0	0	0	0.411	0.411
HIF1A	LRRK2	9606.ENSP00000437955	9606.ENSP00000298910	0	0	0	0	0	0.298	0.900	0.185	0.937
HIF1A	LEP	9606.ENSP00000437955	9606.ENSP00000312652	0	0	0	0	0	0	0	0.526	0.526
HIF1A	MET	9606.ENSP00000437955	9606.ENSP00000317272	0	0	0	0	0	0.070	0	0.602	0.614
HIF1A	STK11	9606.ENSP00000437955	9606.ENSP00000324856	0	0	0	0	0	0.145	0	0.594	0.638
HIF1A	PSEN1	9606.ENSP00000437955	9606.ENSP00000326366	0	0	0	0	0	0	0	0.560	0.561
HIF1A	HSP90AA1	9606.ENSP00000437955	9606.ENSP00000335153	0	0	0	0	0	0.918	0.900	0.991	0.999
HIF1A	PTK2	9606.ENSP00000437955	9606.ENSP00000341189	0	0	0	0	0	0	0	0.569	0.569
HIF1A	HMGB1	9606.ENSP00000437955	9606.ENSP00000345347	0	0	0	0	0.063	0.069	0	0.451	0.479
HIF1A	PRKAA1	9606.ENSP00000437955	9606.ENSP00000346148	0	0	0	0	0.055	0	0	0.465	0.472
HIF1A	MTOR	9606.ENSP00000437955	9606.ENSP00000354558	0	0	0	0	0	0.096	0	0.807	0.819
HIF1A	PARK2	9606.ENSP00000437955	9606.ENSP00000355865	0	0	0	0	0	0.539	0	0.504	0.762
HIF1A	MCL1	9606.ENSP00000437955	9606.ENSP00000358022	0	0	0	0	0.088	0.316	0	0.561	0.702
HIF1A	PRKAA2	9606.ENSP00000437955	9606.ENSP00000360290	0	0	0	0	0.055	0	0	0.449	0.457
HIF1A	PLK3	9606.ENSP00000437955	9606.ENSP00000361275	0	0	0	0	0	0.486	0	0.212	0.577
HIF1A	SRC	9606.ENSP00000437955	9606.ENSP00000362680	0	0	0	0	0.062	0.685	0	0.676	0.896
HIF1A	MAP1LC3A	9606.ENSP00000437955	9606.ENSP00000363970	0	0	0	0	0	0	0	0.509	0.510
HIF1A	PINK1	9606.ENSP00000437955	9606.ENSP00000364204	0	0	0	0	0	0	0	0.488	0.488
HIF1A	SQSTM1	9606.ENSP00000437955	9606.ENSP00000374455	0	0	0	0	0	0.270	0	0.538	0.648
HIF1A	MAPK8	9606.ENSP00000437955	9606.ENSP00000378974	0	0	0	0	0.062	0	0	0.504	0.515
HIF1A	LAMP2	9606.ENSP00000437955	9606.ENSP00000408411	0	0	0	0	0.089	0.675	0	0.458	0.825
HIF1A	IL10	9606.ENSP00000437955	9606.ENSP00000412237	0	0	0	0	0	0	0	0.604	0.604
HIF1A	HSPA8	9606.ENSP00000437955	9606.ENSP00000432083	0	0	0	0	0	0.495	0	0.906	0.951
HMGB1	SIRT1	9606.ENSP00000345347	9606.ENSP00000212015	0	0	0	0	0.095	0.060	0	0.516	0.552
HMGB1	HMOX1	9606.ENSP00000345347	9606.ENSP00000216117	0	0	0	0	0	0	0	0.519	0.519
HMGB1	IFNG	9606.ENSP00000345347	9606.ENSP00000229135	0	0	0	0	0	0	0	0.571	0.571
HMGB1	IL4	9606.ENSP00000345347	9606.ENSP00000231449	0	0	0	0	0	0	0	0.521	0.521
HMGB1	PYCARD	9606.ENSP00000345347	9606.ENSP00000247470	0	0	0	0	0	0	0	0.416	0.416
HMGB1	PIK3C3	9606.ENSP00000345347	9606.ENSP00000262039	0	0	0	0	0.062	0.061	0	0.403	0.428
HMGB1	STAT3	9606.ENSP00000345347	9606.ENSP00000264657	0	0	0	0	0.062	0.095	0	0.506	0.544
HMGB1	MAP1LC3B	9606.ENSP00000345347	9606.ENSP00000268607	0	0	0	0	0.063	0.168	0	0.359	0.456
HMGB1	TP53	9606.ENSP00000345347	9606.ENSP00000269305	0	0	0	0	0.063	0.951	0	0.971	0.998
HMGB1	STK11	9606.ENSP00000345347	9606.ENSP00000324856	0	0	0	0	0.063	0	0	0.453	0.465
HMGB1	TBK1	9606.ENSP00000345347	9606.ENSP00000329967	0	0	0	0	0.046	0.058	0	0.463	0.475
HMGB1	HSP90AA1	9606.ENSP00000345347	9606.ENSP00000335153	0	0	0	0	0.124	0.064	0	0.479	0.536
HMGB1	SNCA	9606.ENSP00000345347	9606.ENSP00000338345	0	0	0	0	0	0.176	0	0.738	0.775
HMGB1	SRC	9606.ENSP00000345347	9606.ENSP00000362680	0	0	0	0	0.144	0.058	0	0.326	0.409
HMGB1	MTOR	9606.ENSP00000345347	9606.ENSP00000354558	0	0	0	0	0	0.061	0	0.398	0.410
HMGB1	UVRAG	9606.ENSP00000345347	9606.ENSP00000348455	0	0	0	0	0.091	0	0	0.454	0.483
HMGB1	HSPA8	9606.ENSP00000345347	9606.ENSP00000432083	0	0	0	0	0.070	0.416	0	0.421	0.658
HMGB1	IL10	9606.ENSP00000345347	9606.ENSP00000412237	0	0	0	0	0	0	0	0.669	0.669
HMGB1	TNFAIP3	9606.ENSP00000345347	9606.ENSP00000481570	0	0	0	0	0	0	0	0.743	0.743
HMGB1	TLR9	9606.ENSP00000345347	9606.ENSP00000353874	0	0	0	0	0	0	0	0.980	0.980
HMOX1	KEAP1	9606.ENSP00000216117	9606.ENSP00000171111	0	0	0	0	0	0	0	0.904	0.904
HMOX1	SIRT1	9606.ENSP00000216117	9606.ENSP00000212015	0	0	0	0	0	0	0	0.669	0.669
HMOX1	XBP1	9606.ENSP00000216117	9606.ENSP00000216037	0	0	0	0	0	0	0	0.450	0.450
HMOX1	PSEN1	9606.ENSP00000216117	9606.ENSP00000326366	0	0	0	0	0	0	0	0.402	0.402
HMOX1	LEP	9606.ENSP00000216117	9606.ENSP00000312652	0	0	0	0	0	0	0	0.403	0.403
HMOX1	SIRT2	9606.ENSP00000216117	9606.ENSP00000249396	0	0	0	0	0	0	0	0.419	0.419
HMOX1	SRC	9606.ENSP00000216117	9606.ENSP00000362680	0	0	0	0	0.076	0.056	0	0.423	0.452
HMOX1	MAP1LC3B	9606.ENSP00000216117	9606.ENSP00000268607	0	0	0	0	0	0	0	0.455	0.455
HMOX1	SNCA	9606.ENSP00000216117	9606.ENSP00000338345	0	0	0	0	0	0	0	0.460	0.459
HMOX1	MTOR	9606.ENSP00000216117	9606.ENSP00000354558	0	0	0	0	0	0	0	0.460	0.459
HMOX1	HSP90AA1	9606.ENSP00000216117	9606.ENSP00000335153	0	0	0	0	0	0	0	0.465	0.465
HMOX1	PARK7	9606.ENSP00000216117	9606.ENSP00000418770	0	0	0	0	0.062	0	0	0.459	0.470
HMOX1	IFNG	9606.ENSP00000216117	9606.ENSP00000229135	0	0	0	0	0	0	0	0.475	0.475
HMOX1	MAPK8	9606.ENSP00000216117	9606.ENSP00000378974	0	0	0	0	0	0	0	0.503	0.503
HMOX1	HSPB1	9606.ENSP00000216117	9606.ENSP00000248553	0	0	0	0	0.062	0	0	0.509	0.519
HMOX1	TP53	9606.ENSP00000216117	9606.ENSP00000269305	0	0	0	0	0.062	0	0	0.611	0.619
HMOX1	SQSTM1	9606.ENSP00000216117	9606.ENSP00000374455	0	0	0	0	0.076	0.270	0	0.509	0.639
HMOX1	IL10	9606.ENSP00000216117	9606.ENSP00000412237	0	0	0	0	0	0	0	0.695	0.695
HMOX1	STAT3	9606.ENSP00000216117	9606.ENSP00000264657	0	0	0	0	0	0	0	0.714	0.714
HMOX1	IL4	9606.ENSP00000216117	9606.ENSP00000231449	0	0	0	0	0	0	0.900	0.505	0.948
HSP90AA1	KEAP1	9606.ENSP00000335153	9606.ENSP00000171111	0	0	0	0	0.053	0.270	0	0.754	0.815
HSP90AA1	SIRT1	9606.ENSP00000335153	9606.ENSP00000212015	0.045	0	0	0	0	0.426	0	0.627	0.778
HSP90AA1	XBP1	9606.ENSP00000335153	9606.ENSP00000216037	0	0	0	0	0.062	0	0	0.571	0.581
HSP90AA1	STUB1	9606.ENSP00000335153	9606.ENSP00000219548	0	0	0	0	0.089	0.914	0.900	0.990	0.999
HSP90AA1	IFNG	9606.ENSP00000335153	9606.ENSP00000229135	0	0	0	0	0	0	0.900	0.338	0.931
HSP90AA1	HSPB1	9606.ENSP00000335153	9606.ENSP00000248553	0	0	0	0	0.065	0.347	0	0.949	0.966
HSP90AA1	SIRT2	9606.ENSP00000335153	9606.ENSP00000249396	0.045	0	0	0	0	0	0	0.519	0.521
HSP90AA1	TSG101	9606.ENSP00000335153	9606.ENSP00000251968	0	0	0	0	0.061	0	0	0.653	0.661
HSP90AA1	PIK3C3	9606.ENSP00000335153	9606.ENSP00000262039	0	0	0	0	0	0.308	0	0.339	0.524
HSP90AA1	KDR	9606.ENSP00000335153	9606.ENSP00000263923	0	0	0	0	0	0.488	0.900	0.873	0.992
HSP90AA1	PIK3CA	9606.ENSP00000335153	9606.ENSP00000263967	0	0	0	0	0	0.092	0.600	0.695	0.880
HSP90AA1	STAT3	9606.ENSP00000335153	9606.ENSP00000264657	0	0	0	0	0	0.270	0.900	0.988	0.999
HSP90AA1	MAP1LC3B	9606.ENSP00000335153	9606.ENSP00000268607	0	0	0	0	0.179	0.057	0	0.457	0.543
HSP90AA1	TP53	9606.ENSP00000335153	9606.ENSP00000269305	0	0	0	0	0.049	0.899	0.900	0.989	0.999
HSP90AA1	UCHL1	9606.ENSP00000335153	9606.ENSP00000284440	0	0	0	0	0.062	0.486	0	0.374	0.671
HSP90AA1	TSC1	9606.ENSP00000335153	9606.ENSP00000298552	0	0	0	0	0.042	0.078	0	0.422	0.445
HSP90AA1	LRRK2	9606.ENSP00000335153	9606.ENSP00000298910	0.042	0	0	0	0	0.919	0	0.989	0.999
HSP90AA1	PRKACA	9606.ENSP00000335153	9606.ENSP00000309591	0	0	0	0	0	0.654	0.900	0.188	0.969
HSP90AA1	MET	9606.ENSP00000335153	9606.ENSP00000317272	0	0	0	0	0	0.550	0	0.511	0.771
HSP90AA1	ULK1	9606.ENSP00000335153	9606.ENSP00000324560	0	0	0	0	0	0.345	0	0.329	0.542
HSP90AA1	STK11	9606.ENSP00000335153	9606.ENSP00000324856	0	0	0	0	0	0.823	0.900	0.969	0.999
HSP90AA1	TBK1	9606.ENSP00000335153	9606.ENSP00000329967	0	0	0	0	0.077	0.653	0	0.515	0.831
HSP90AA1	MAP1LC3A	9606.ENSP00000335153	9606.ENSP00000363970	0	0	0	0	0.049	0.137	0	0.340	0.411
HSP90AA1	IL10	9606.ENSP00000335153	9606.ENSP00000412237	0	0	0	0	0	0	0	0.420	0.420
HSP90AA1	UBQLN4	9606.ENSP00000335153	9606.ENSP00000357292	0	0	0	0	0.124	0.179	0	0.259	0.421
HSP90AA1	PLK3	9606.ENSP00000335153	9606.ENSP00000361275	0	0	0	0	0.062	0.348	0	0.284	0.524
HSP90AA1	KAT5	9606.ENSP00000335153	9606.ENSP00000340330	0	0	0	0	0.062	0.396	0	0.244	0.534
HSP90AA1	SQSTM1	9606.ENSP00000335153	9606.ENSP00000374455	0	0	0	0	0.062	0.160	0	0.465	0.541
HSP90AA1	PRKAA1	9606.ENSP00000335153	9606.ENSP00000346148	0	0	0	0	0	0.470	0	0.183	0.549
HSP90AA1	MAPK8	9606.ENSP00000335153	9606.ENSP00000378974	0	0	0	0	0	0.270	0	0.449	0.580
HSP90AA1	MAP3K7	9606.ENSP00000335153	9606.ENSP00000358335	0	0	0	0	0	0.489	0	0.224	0.587
HSP90AA1	PIM2	9606.ENSP00000335153	9606.ENSP00000365692	0	0	0	0	0	0.142	0	0.674	0.708
HSP90AA1	SNCA	9606.ENSP00000335153	9606.ENSP00000338345	0	0	0	0	0	0.334	0	0.695	0.788
HSP90AA1	LAMP2	9606.ENSP00000335153	9606.ENSP00000408411	0	0	0	0	0	0	0.600	0.584	0.826
HSP90AA1	PARK7	9606.ENSP00000335153	9606.ENSP00000418770	0.086	0	0	0	0.115	0.107	0.600	0.622	0.871
HSP90AA1	PARK2	9606.ENSP00000335153	9606.ENSP00000355865	0	0	0	0	0	0.473	0.650	0.457	0.891
HSP90AA1	TOMM20	9606.ENSP00000335153	9606.ENSP00000355566	0	0	0	0	0.109	0.098	0	0.941	0.949
HSP90AA1	MCL1	9606.ENSP00000335153	9606.ENSP00000358022	0	0	0	0	0	0.128	0.900	0.536	0.956
HSP90AA1	PTK2	9606.ENSP00000335153	9606.ENSP00000341189	0	0	0	0	0	0.129	0.900	0.592	0.961
HSP90AA1	MTOR	9606.ENSP00000335153	9606.ENSP00000354558	0	0	0	0	0	0.092	0.900	0.763	0.976
HSP90AA1	PINK1	9606.ENSP00000335153	9606.ENSP00000364204	0	0	0	0	0	0.830	0	0.954	0.991
HSP90AA1	HSPA8	9606.ENSP00000335153	9606.ENSP00000432083	0	0	0	0	0.771	0.936	0.600	0.991	0.999
HSP90AA1	SRC	9606.ENSP00000335153	9606.ENSP00000362680	0	0	0	0	0	0.821	0.900	0.989	0.999
HSPA8	RB1CC1	9606.ENSP00000432083	9606.ENSP00000025008	0	0	0	0	0	0	0	0.406	0.406
HSPA8	SIRT1	9606.ENSP00000432083	9606.ENSP00000212015	0	0	0	0	0	0.136	0.600	0.344	0.753
HSPA8	XBP1	9606.ENSP00000432083	9606.ENSP00000216037	0	0	0	0	0.063	0	0	0.411	0.424
HSPA8	STUB1	9606.ENSP00000432083	9606.ENSP00000219548	0	0	0	0	0.083	0.942	0.540	0.990	0.999
HSPA8	IL4	9606.ENSP00000432083	9606.ENSP00000231449	0	0	0	0	0	0	0.900	0.164	0.912
HSPA8	HSPB1	9606.ENSP00000432083	9606.ENSP00000248553	0	0	0	0	0.066	0.347	0.800	0.800	0.972
HSPA8	TSG101	9606.ENSP00000432083	9606.ENSP00000251968	0	0	0	0	0	0.056	0.900	0.679	0.967
HSPA8	PRKAB2	9606.ENSP00000432083	9606.ENSP00000254101	0	0	0	0	0	0.069	0.900	0.054	0.904
HSPA8	TRIM21	9606.ENSP00000432083	9606.ENSP00000254436	0	0	0	0	0.053	0	0	0.404	0.411
